# Record_dt	File	Modify-time	How-long(hours)	Dependency

# Type: sz_vars_conv.sent:
2016-07-21T23:07	../RESULT/10/2016-07-17/google/3/url_cat_diff.sent	2016-07-18 15:03	39 hours (1 days)	-
2016-07-22T23:59	../RESULT/10/2016-07-18/google/3/url_cat_diff.sent	2016-07-20 02:27	50 hours (2 days)	-
2016-07-23T23:58	../RESULT/10/2016-07-19/google/3/url_cat_diff.sent	2016-07-20 14:27	38 hours (1 days)	-
2016-07-24T23:58	../RESULT/10/2016-07-20/google/3/url_cat_diff.sent	2016-07-21 14:38	38 hours (1 days)	-
2016-07-25T23:56	../RESULT/10/2016-07-21/google/3/url_cat_diff.sent	2016-07-22 20:19	44 hours (1 days)	-
2016-07-26T23:47	../RESULT/10/2016-07-22/google/3/url_cat_diff.sent	2016-07-23 19:26	43 hours (1 days)	-
2016-07-27T23:55	../RESULT/10/2016-07-23/google/3/url_cat_diff.sent	2016-07-24 14:41	38 hours (1 days)	-
2016-07-28T17:45	../RESULT/10/2016-07-24/google/3/url_cat_diff.sent	2016-07-25 14:58	38 hours (1 days)	-
2016-07-29T23:55	../RESULT/10/2016-07-25/google/3/url_cat_diff.sent	2016-07-27 03:56	51 hours (2 days)	-
2016-07-30T23:55	../RESULT/10/2016-07-26/google/3/url_cat_diff.sent	2016-07-27 14:43	38 hours (1 days)	-
2016-07-31T23:55	../RESULT/10/2016-07-27/google/3/url_cat_diff.sent	2016-07-28 14:30	38 hours (1 days)	-
2016-08-01T23:56	../RESULT/10/2016-07-28/google/3/url_cat_diff.sent	2016-07-29 16:53	40 hours (1 days)	-
2016-08-02T23:57	../RESULT/10/2016-07-29/google/3/url_cat_diff.sent	2016-07-30 16:54	40 hours (1 days)	-
2016-08-03T23:56	../RESULT/10/2016-07-30/google/3/url_cat_diff.sent	2016-07-31 12:59	36 hours (1 days)	-
2016-08-04T23:56	../RESULT/10/2016-07-31/google/3/url_cat_diff.sent	2016-08-01 14:44	38 hours (1 days)	-
2016-08-05T23:56	../RESULT/10/2016-08-01/google/3/url_cat_diff.sent	2016-08-03 01:05	49 hours (2 days)	-
2016-08-06T23:25	../RESULT/10/2016-08-02/google/3/url_cat_diff.sent	2016-08-03 15:26	39 hours (1 days)	-
2016-08-07T23:47	../RESULT/10/2016-08-03/google/3/url_cat_diff.sent	2016-08-04 15:33	39 hours (1 days)	-
2016-08-08T23:55	../RESULT/10/2016-08-04/google/3/url_cat_diff.sent	2016-08-06 01:21	49 hours (2 days)	-
2016-08-09T22:56	../RESULT/10/2016-08-05/google/3/url_cat_diff.sent	2016-08-06 16:09	40 hours (1 days)	-
2016-08-10T23:57	../RESULT/10/2016-08-06/google/3/url_cat_diff.sent	2016-08-07 15:08	39 hours (1 days)	-
2016-08-11T22:17	../RESULT/10/2016-08-07/google/3/url_cat_diff.sent	2016-08-08 15:43	39 hours (1 days)	-
2016-08-12T23:55	../RESULT/10/2016-08-08/google/3/url_cat_diff.sent	2016-08-10 02:44	50 hours (2 days)	-
2016-08-13T23:55	../RESULT/10/2016-08-09/google/3/url_cat_diff.sent	2016-08-10 15:46	39 hours (1 days)	-
2016-08-14T23:55	../RESULT/10/2016-08-10/google/3/url_cat_diff.sent	2016-08-11 16:29	40 hours (1 days)	-
2016-08-15T23:55	../RESULT/10/2016-08-11/google/3/url_cat_diff.sent	2016-08-12 21:28	45 hours (1 days)	-
2016-08-16T23:59	../RESULT/10/2016-08-12/google/3/url_cat_diff.sent	2016-08-13 18:54	42 hours (1 days)	-
2016-08-17T23:57	../RESULT/10/2016-08-13/google/3/url_cat_diff.sent	2016-08-14 17:44	41 hours (1 days)	-
2016-08-18T18:56	../RESULT/10/2016-08-14/google/3/url_cat_diff.sent	2016-08-15 18:31	42 hours (1 days)	-
2016-08-19T23:59	../RESULT/10/2016-08-15/google/3/url_cat_diff.sent	2016-08-16 16:43	40 hours (1 days)	-
2016-08-20T23:37	../RESULT/10/2016-08-16/google/3/url_cat_diff.sent	2016-08-17 15:14	39 hours (1 days)	-
2016-08-21T23:55	../RESULT/10/2016-08-17/google/3/url_cat_diff.sent	2016-08-18 15:33	39 hours (1 days)	-
2016-08-22T23:55	../RESULT/10/2016-08-18/google/3/url_cat_diff.sent	2016-08-19 16:38	40 hours (1 days)	-
2016-08-23T23:56	../RESULT/10/2016-08-19/google/3/url_cat_diff.sent	2016-08-20 17:51	41 hours (1 days)	-
2016-08-24T23:56	../RESULT/10/2016-08-20/google/3/url_cat_diff.sent	2016-08-21 14:26	38 hours (1 days)	-
2016-08-25T23:16	../RESULT/10/2016-08-21/google/3/url_cat_diff.sent	2016-08-22 15:35	39 hours (1 days)	-
2016-08-26T23:56	../RESULT/10/2016-08-22/google/3/url_cat_diff.sent	2016-08-23 15:29	39 hours (1 days)	-
2016-08-27T23:56	../RESULT/10/2016-08-23/google/3/url_cat_diff.sent	2016-08-24 15:18	39 hours (1 days)	-
2016-08-28T23:55	../RESULT/10/2016-08-24/google/3/url_cat_diff.sent	2016-08-25 16:12	40 hours (1 days)	-
2016-08-29T23:56	../RESULT/10/2016-08-25/google/3/url_cat_diff.sent	2016-08-26 19:24	43 hours (1 days)	-
2016-08-30T23:36	../RESULT/10/2016-08-26/google/3/url_cat_diff.sent	2016-08-27 18:59	42 hours (1 days)	-
2016-08-31T23:56	../RESULT/10/2016-08-27/google/3/url_cat_diff.sent	2016-08-28 14:45	38 hours (1 days)	-
2016-09-01T23:57	../RESULT/10/2016-08-28/google/3/url_cat_diff.sent	2016-08-29 16:33	40 hours (1 days)	-
2016-09-02T23:56	../RESULT/10/2016-08-29/google/3/url_cat_diff.sent	2016-08-30 16:47	40 hours (1 days)	-
2016-09-03T23:48	../RESULT/10/2016-08-30/google/3/url_cat_diff.sent	2016-08-31 18:26	42 hours (1 days)	-
2016-09-04T23:55	../RESULT/10/2016-08-31/google/3/url_cat_diff.sent	2016-09-01 16:23	40 hours (1 days)	-
2016-09-05T23:56	../RESULT/10/2016-09-01/google/3/url_cat_diff.sent	2016-09-02 15:44	39 hours (1 days)	-
2016-09-06T23:46	../RESULT/10/2016-09-02/google/3/url_cat_diff.sent	2016-09-03 22:34	46 hours (1 days)	-
2016-09-07T23:55	../RESULT/10/2016-09-03/google/3/url_cat_diff.sent	2016-09-04 17:04	41 hours (1 days)	-
2016-09-08T21:05	../RESULT/10/2016-09-04/google/3/url_cat_diff.sent	2016-09-05 16:22	40 hours (1 days)	-
2016-09-09T23:57	../RESULT/10/2016-09-05/google/3/url_cat_diff.sent	2016-09-07 04:18	52 hours (2 days)	-
2016-09-10T23:55	../RESULT/10/2016-09-06/google/3/url_cat_diff.sent	2016-09-07 16:59	40 hours (1 days)	-
2016-09-11T23:35	../RESULT/10/2016-09-07/google/3/url_cat_diff.sent	2016-09-08 17:05	41 hours (1 days)	-
2016-09-12T23:57	../RESULT/10/2016-09-08/google/3/url_cat_diff.sent	2016-09-09 16:55	40 hours (1 days)	-
2016-09-13T22:26	../RESULT/10/2016-09-09/google/3/url_cat_diff.sent	2016-09-10 18:47	42 hours (1 days)	-
2016-09-14T23:57	../RESULT/10/2016-09-10/google/3/url_cat_diff.sent	2016-09-11 16:37	40 hours (1 days)	-
2016-09-15T23:56	../RESULT/10/2016-09-11/google/3/url_cat_diff.sent	2016-09-12 16:44	40 hours (1 days)	-
2016-09-16T23:56	../RESULT/10/2016-09-12/google/3/url_cat_diff.sent	2016-09-14 05:43	53 hours (2 days)	-
2016-09-17T23:55	../RESULT/10/2016-09-13/google/3/url_cat_diff.sent	2016-09-14 20:09	44 hours (1 days)	-
2016-09-18T23:56	../RESULT/10/2016-09-14/google/3/url_cat_diff.sent	2016-09-15 17:28	41 hours (1 days)	-
2016-09-19T23:55	../RESULT/10/2016-09-15/google/3/url_cat_diff.sent	2016-09-16 16:53	40 hours (1 days)	-
2016-09-20T23:58	../RESULT/10/2016-09-16/google/3/url_cat_diff.sent	2016-09-17 18:27	42 hours (1 days)	-
2016-09-21T23:58	../RESULT/10/2016-09-17/google/3/url_cat_diff.sent	2016-09-18 15:48	39 hours (1 days)	-
2016-09-22T23:56	../RESULT/10/2016-09-18/google/3/url_cat_diff.sent	2016-09-19 17:12	41 hours (1 days)	-
2016-09-23T23:56	../RESULT/10/2016-09-19/google/3/url_cat_diff.sent	2016-09-21 01:14	49 hours (2 days)	-
2016-09-24T23:57	../RESULT/10/2016-09-20/google/3/url_cat_diff.sent	2016-09-21 23:07	47 hours (1 days)	-
2016-09-25T23:37	../RESULT/10/2016-09-21/google/3/url_cat_diff.sent	2016-09-22 18:01	42 hours (1 days)	-
2016-09-26T23:55	../RESULT/10/2016-09-22/google/3/url_cat_diff.sent	2016-09-23 17:59	41 hours (1 days)	-
2016-09-27T23:57	../RESULT/10/2016-09-23/google/3/url_cat_diff.sent	2016-09-25 15:29	63 hours (2 days)	-
2016-09-28T23:56	../RESULT/10/2016-09-24/google/3/url_cat_diff.sent	2016-09-26 06:33	54 hours (2 days)	-
2016-09-29T16:56	../RESULT/10/2016-09-25/google/3/url_cat_diff.sent	2016-09-27 03:36	51 hours (2 days)	-
2016-09-30T23:57	../RESULT/10/2016-09-26/google/3/url_cat_diff.sent	2016-09-27 19:51	43 hours (1 days)	-
2016-10-01T23:56	../RESULT/10/2016-09-27/google/3/url_cat_diff.sent	2016-09-28 20:26	44 hours (1 days)	-
2016-10-02T23:39	../RESULT/10/2016-09-28/google/3/url_cat_diff.sent	2016-09-30 02:55	50 hours (2 days)	-
2016-10-03T23:55	../RESULT/10/2016-09-29/google/3/url_cat_diff.sent	2016-09-30 17:58	41 hours (1 days)	-
2016-10-04T23:58	../RESULT/10/2016-09-30/google/3/url_cat_diff.sent	2016-10-01 18:33	42 hours (1 days)	-
2016-10-05T23:59	../RESULT/10/2016-10-01/google/3/url_cat_diff.sent	2016-10-02 21:14	45 hours (1 days)	-
2016-10-06T23:55	../RESULT/10/2016-10-02/google/3/url_cat_diff.sent	2016-10-03 21:32	45 hours (1 days)	-
2016-10-07T23:55	../RESULT/10/2016-10-03/google/3/url_cat_diff.sent	2016-10-04 18:50	42 hours (1 days)	-
2016-10-08T23:55	../RESULT/10/2016-10-04/google/3/url_cat_diff.sent	2016-10-05 19:51	43 hours (1 days)	-
2016-10-09T23:55	../RESULT/10/2016-10-05/google/3/url_cat_diff.sent	2016-10-06 16:51	40 hours (1 days)	-
2016-10-10T23:56	../RESULT/10/2016-10-06/google/3/url_cat_diff.sent	2016-10-08 00:46	48 hours (2 days)	-
2016-10-11T23:38	../RESULT/10/2016-10-07/google/3/url_cat_diff.sent	2016-10-09 02:42	50 hours (2 days)	-
2016-10-12T23:57	../RESULT/10/2016-10-08/google/3/url_cat_diff.sent	2016-10-09 18:51	42 hours (1 days)	-
2016-10-13T23:58	../RESULT/10/2016-10-09/google/3/url_cat_diff.sent	2016-10-10 20:46	44 hours (1 days)	-
2016-10-14T23:56	../RESULT/10/2016-10-10/google/3/url_cat_diff.sent	2016-10-12 06:04	54 hours (2 days)	-
2016-10-15T23:55	../RESULT/10/2016-10-11/google/3/url_cat_diff.sent	2016-10-12 21:30	45 hours (1 days)	-
2016-10-20T23:58	../RESULT/10/2016-10-16/google/3/url_cat_diff.sent	2016-10-17 21:30	45 hours (1 days)	-
2016-10-21T23:55	../RESULT/10/2016-10-17/google/3/url_cat_diff.sent	2016-10-19 04:32	52 hours (2 days)	-
2016-10-22T23:55	../RESULT/10/2016-10-18/google/3/url_cat_diff.sent	2016-10-20 03:11	51 hours (2 days)	-
2016-10-23T23:45	../RESULT/10/2016-10-19/google/3/url_cat_diff.sent	2016-10-21 00:40	48 hours (2 days)	-
2016-10-24T23:55	../RESULT/10/2016-10-20/google/3/url_cat_diff.sent	2016-10-21 18:56	42 hours (1 days)	-
2016-10-25T15:58	../RESULT/10/2016-10-21/google/3/url_cat_diff.sent	2016-10-22 22:24	46 hours (1 days)	-
2016-10-26T23:56	../RESULT/10/2016-10-22/google/3/url_cat_diff.sent	2016-10-23 21:07	45 hours (1 days)	-
2016-10-27T23:36	../RESULT/10/2016-10-23/google/3/url_cat_diff.sent	2016-10-24 19:25	43 hours (1 days)	-
2016-10-28T23:57	../RESULT/10/2016-10-24/google/3/url_cat_diff.sent	2016-10-26 06:53	54 hours (2 days)	-
2016-10-29T23:57	../RESULT/10/2016-10-25/google/3/url_cat_diff.sent	2016-10-27 22:21	70 hours (2 days)	-
2016-10-30T23:57	../RESULT/10/2016-10-26/google/3/url_cat_diff.sent	2016-10-28 16:33	64 hours (2 days)	-
2016-10-31T23:57	../RESULT/10/2016-10-27/google/3/url_cat_diff.sent	2016-10-28 22:17	46 hours (1 days)	-
2016-11-01T23:16	../RESULT/10/2016-10-28/google/3/url_cat_diff.sent	2016-10-30 00:42	48 hours (2 days)	-
2016-11-02T23:17	../RESULT/10/2016-10-29/google/3/url_cat_diff.sent	2016-10-30 20:28	44 hours (1 days)	-
2016-11-03T23:27	../RESULT/10/2016-10-30/google/3/url_cat_diff.sent	2016-10-31 21:41	45 hours (1 days)	-
2016-11-04T23:57	../RESULT/10/2016-10-31/google/3/url_cat_diff.sent	2016-11-01 21:01	45 hours (1 days)	-
2016-11-05T23:55	../RESULT/10/2016-11-01/google/3/url_cat_diff.sent	2016-11-02 22:34	46 hours (1 days)	-
2016-11-06T23:55	../RESULT/10/2016-11-02/google/3/url_cat_diff.sent	2016-11-04 00:32	48 hours (2 days)	-
2016-11-07T23:57	../RESULT/10/2016-11-03/google/3/url_cat_diff.sent	2016-11-04 19:06	43 hours (1 days)	-
2016-11-08T14:36	../RESULT/10/2016-11-04/google/3/url_cat_diff.sent	2016-11-05 20:07	44 hours (1 days)	-
2016-11-09T23:56	../RESULT/10/2016-11-05/google/3/url_cat_diff.sent	2016-11-06 19:38	43 hours (1 days)	-
2016-11-10T23:55	../RESULT/10/2016-11-06/google/3/url_cat_diff.sent	2016-11-07 19:44	43 hours (1 days)	-
2016-11-11T23:58	../RESULT/10/2016-11-07/google/3/url_cat_diff.sent	2016-11-08 23:57	47 hours (1 days)	-
2016-11-12T23:45	../RESULT/10/2016-11-08/google/3/url_cat_diff.sent	2016-11-09 20:45	44 hours (1 days)	-
2016-11-13T23:56	../RESULT/10/2016-11-09/google/3/url_cat_diff.sent	2016-11-10 21:36	45 hours (1 days)	-
2016-11-14T23:55	../RESULT/10/2016-11-10/google/3/url_cat_diff.sent	2016-11-11 19:34	43 hours (1 days)	-
2016-11-15T23:06	../RESULT/10/2016-11-11/google/3/url_cat_diff.sent	2016-11-12 22:44	46 hours (1 days)	-
2016-11-16T23:57	../RESULT/10/2016-11-12/google/3/url_cat_diff.sent	2016-11-13 21:10	45 hours (1 days)	-
2016-11-17T23:55	../RESULT/10/2016-11-13/google/3/url_cat_diff.sent	2016-11-14 20:24	44 hours (1 days)	-
2016-11-18T23:57	../RESULT/10/2016-11-14/google/3/url_cat_diff.sent	2016-11-15 21:52	45 hours (1 days)	-
2016-11-19T23:56	../RESULT/10/2016-11-15/google/3/url_cat_diff.sent	2016-11-16 22:12	46 hours (1 days)	-
2016-11-20T23:55	../RESULT/10/2016-11-16/google/3/url_cat_diff.sent	2016-11-17 19:38	43 hours (1 days)	-
2016-11-21T23:58	../RESULT/10/2016-11-17/google/3/url_cat_diff.sent	2016-11-18 19:16	43 hours (1 days)	-
2016-11-22T23:16	../RESULT/10/2016-11-18/google/3/url_cat_diff.sent	2016-11-19 22:02	46 hours (1 days)	-
2016-11-23T23:57	../RESULT/10/2016-11-19/google/3/url_cat_diff.sent	2016-11-20 19:29	43 hours (1 days)	-
2016-11-24T13:35	../RESULT/10/2016-11-20/google/3/url_cat_diff.sent	2016-11-21 19:28	43 hours (1 days)	-
2016-11-24T13:36	../RESULT/10/2016-11-21/google/3/url_cat_diff.sent	2016-11-22 21:45	45 hours (1 days)	-
2016-11-24T13:36	../RESULT/10/2016-11-22/google/3/url_cat_diff.sent	2016-11-23 20:46	44 hours (1 days)	-
2016-11-24T13:36	../RESULT/10/2016-11-23/google/3/url_cat_diff.sent	(-)	-	(wait_for [1]: ../RESULT/10/2016-11-23/ssp/3/url_cat_diff.sent)
2016-11-24T13:39	../RESULT/10/2016-11-24/google/3/url_cat_diff.sent	(-)	-	(wait_for [65]: ../RESULT/10/2016-11-24/ssp/3/url_cat_diff.sent)
2016-06-14T21:55	../RESULT/10/2016-06-10/net/0/url_cat_diff.sent	2016-06-11 07:38	31 hours (1 days)	-
2016-06-15T22:06	../RESULT/10/2016-06-11/net/0/url_cat_diff.sent	2016-06-12 09:45	33 hours (1 days)	-
2016-06-16T23:56	../RESULT/10/2016-06-12/net/0/url_cat_diff.sent	2016-06-13 06:28	30 hours (1 days)	-
2016-06-17T23:57	../RESULT/10/2016-06-13/net/0/url_cat_diff.sent	2016-06-14 08:21	32 hours (1 days)	-
2016-06-18T23:56	../RESULT/10/2016-06-14/net/0/url_cat_diff.sent	2016-06-16 08:15	56 hours (2 days)	-
2016-06-19T23:55	../RESULT/10/2016-06-15/net/0/url_cat_diff.sent	2016-06-16 10:54	34 hours (1 days)	-
2016-06-20T23:55	../RESULT/10/2016-06-16/net/0/url_cat_diff.sent	2016-06-17 06:27	30 hours (1 days)	-
2016-06-21T23:46	../RESULT/10/2016-06-17/net/0/url_cat_diff.sent	2016-06-18 07:37	31 hours (1 days)	-
2016-06-22T23:57	../RESULT/10/2016-06-18/net/0/url_cat_diff.sent	2016-06-19 08:49	32 hours (1 days)	-
2016-06-23T23:55	../RESULT/10/2016-06-19/net/0/url_cat_diff.sent	2016-06-20 06:30	30 hours (1 days)	-
2016-06-24T23:55	../RESULT/10/2016-06-20/net/0/url_cat_diff.sent	2016-06-21 06:29	30 hours (1 days)	-
2016-06-25T23:55	../RESULT/10/2016-06-21/net/0/url_cat_diff.sent	2016-06-22 06:48	30 hours (1 days)	-
2016-06-26T23:55	../RESULT/10/2016-06-22/net/0/url_cat_diff.sent	2016-06-23 06:27	30 hours (1 days)	-
2016-06-27T23:56	../RESULT/10/2016-06-23/net/0/url_cat_diff.sent	2016-06-24 14:02	38 hours (1 days)	-
2016-06-28T23:55	../RESULT/10/2016-06-24/net/0/url_cat_diff.sent	2016-06-25 07:52	31 hours (1 days)	-
2016-06-29T23:56	../RESULT/10/2016-06-25/net/0/url_cat_diff.sent	2016-06-26 06:33	30 hours (1 days)	-
2016-06-30T23:06	../RESULT/10/2016-06-26/net/0/url_cat_diff.sent	2016-06-27 06:55	30 hours (1 days)	-
2016-07-01T23:56	../RESULT/10/2016-06-27/net/0/url_cat_diff.sent	2016-06-28 07:35	31 hours (1 days)	-
2016-07-02T23:55	../RESULT/10/2016-06-28/net/0/url_cat_diff.sent	2016-06-29 06:42	30 hours (1 days)	-
2016-07-03T23:55	../RESULT/10/2016-06-29/net/0/url_cat_diff.sent	2016-06-30 06:17	30 hours (1 days)	-
2016-07-04T23:55	../RESULT/10/2016-06-30/net/0/url_cat_diff.sent	2016-07-01 09:04	33 hours (1 days)	-
2016-07-05T23:55	../RESULT/10/2016-07-01/net/0/url_cat_diff.sent	2016-07-02 06:24	30 hours (1 days)	-
2016-07-06T23:56	../RESULT/10/2016-07-02/net/0/url_cat_diff.sent	2016-07-03 07:42	31 hours (1 days)	-
2016-07-07T23:46	../RESULT/10/2016-07-03/net/0/url_cat_diff.sent	2016-07-04 06:40	30 hours (1 days)	-
2016-07-08T23:56	../RESULT/10/2016-07-04/net/0/url_cat_diff.sent	2016-07-05 06:25	30 hours (1 days)	-
2016-07-09T23:55	../RESULT/10/2016-07-05/net/0/url_cat_diff.sent	2016-07-06 09:03	33 hours (1 days)	-
2016-07-10T23:55	../RESULT/10/2016-07-06/net/0/url_cat_diff.sent	2016-07-07 06:34	30 hours (1 days)	-
2016-07-11T23:57	../RESULT/10/2016-07-07/net/0/url_cat_diff.sent	2016-07-08 11:23	35 hours (1 days)	-
2016-07-12T22:55	../RESULT/10/2016-07-08/net/0/url_cat_diff.sent	2016-07-09 08:01	32 hours (1 days)	-
2016-07-13T23:55	../RESULT/10/2016-07-09/net/0/url_cat_diff.sent	2016-07-10 07:03	31 hours (1 days)	-
2016-07-14T23:56	../RESULT/10/2016-07-10/net/0/url_cat_diff.sent	2016-07-11 06:44	30 hours (1 days)	-
2016-07-15T23:57	../RESULT/10/2016-07-11/net/0/url_cat_diff.sent	2016-07-12 08:04	32 hours (1 days)	-
2016-07-16T23:56	../RESULT/10/2016-07-12/net/0/url_cat_diff.sent	2016-07-13 06:15	30 hours (1 days)	-
2016-07-17T23:56	../RESULT/10/2016-07-13/net/0/url_cat_diff.sent	2016-07-14 06:25	30 hours (1 days)	-
2016-07-18T23:55	../RESULT/10/2016-07-14/net/0/url_cat_diff.sent	2016-07-15 16:41	40 hours (1 days)	-
2016-07-19T23:56	../RESULT/10/2016-07-15/net/0/url_cat_diff.sent	2016-07-16 07:03	31 hours (1 days)	-
2016-07-20T23:55	../RESULT/10/2016-07-16/net/0/url_cat_diff.sent	2016-07-17 06:24	30 hours (1 days)	-
2016-07-21T23:06	../RESULT/10/2016-07-17/net/0/url_cat_diff.sent	2016-07-18 06:32	30 hours (1 days)	-
2016-07-22T23:57	../RESULT/10/2016-07-18/net/0/url_cat_diff.sent	2016-07-19 06:32	30 hours (1 days)	-
2016-07-23T23:56	../RESULT/10/2016-07-19/net/0/url_cat_diff.sent	2016-07-20 06:55	30 hours (1 days)	-
2016-07-24T23:56	../RESULT/10/2016-07-20/net/0/url_cat_diff.sent	2016-07-21 06:34	30 hours (1 days)	-
2016-07-25T23:56	../RESULT/10/2016-07-21/net/0/url_cat_diff.sent	2016-07-22 06:45	30 hours (1 days)	-
2016-07-26T23:47	../RESULT/10/2016-07-22/net/0/url_cat_diff.sent	2016-07-23 09:26	33 hours (1 days)	-
2016-07-27T23:55	../RESULT/10/2016-07-23/net/0/url_cat_diff.sent	2016-07-24 08:02	32 hours (1 days)	-
2016-07-28T17:45	../RESULT/10/2016-07-24/net/0/url_cat_diff.sent	2016-07-25 06:35	30 hours (1 days)	-
2016-07-29T23:55	../RESULT/10/2016-07-25/net/0/url_cat_diff.sent	2016-07-26 06:37	30 hours (1 days)	-
2016-07-30T23:55	../RESULT/10/2016-07-26/net/0/url_cat_diff.sent	2016-07-27 06:41	30 hours (1 days)	-
2016-07-31T23:55	../RESULT/10/2016-07-27/net/0/url_cat_diff.sent	2016-07-28 06:46	30 hours (1 days)	-
2016-08-01T23:56	../RESULT/10/2016-07-28/net/0/url_cat_diff.sent	2016-07-29 07:53	31 hours (1 days)	-
2016-08-02T23:56	../RESULT/10/2016-07-29/net/0/url_cat_diff.sent	2016-07-30 06:53	30 hours (1 days)	-
2016-08-03T23:56	../RESULT/10/2016-07-30/net/0/url_cat_diff.sent	2016-07-31 06:21	30 hours (1 days)	-
2016-08-04T23:56	../RESULT/10/2016-07-31/net/0/url_cat_diff.sent	2016-08-01 06:22	30 hours (1 days)	-
2016-08-05T23:56	../RESULT/10/2016-08-01/net/0/url_cat_diff.sent	2016-08-02 06:31	30 hours (1 days)	-
2016-08-06T23:25	../RESULT/10/2016-08-02/net/0/url_cat_diff.sent	2016-08-03 06:21	30 hours (1 days)	-
2016-08-07T23:47	../RESULT/10/2016-08-03/net/0/url_cat_diff.sent	2016-08-04 06:28	30 hours (1 days)	-
2016-08-08T23:55	../RESULT/10/2016-08-04/net/0/url_cat_diff.sent	2016-08-05 13:59	37 hours (1 days)	-
2016-08-09T22:56	../RESULT/10/2016-08-05/net/0/url_cat_diff.sent	2016-08-06 06:42	30 hours (1 days)	-
2016-08-10T23:56	../RESULT/10/2016-08-06/net/0/url_cat_diff.sent	2016-08-07 07:21	31 hours (1 days)	-
2016-08-11T22:16	../RESULT/10/2016-08-07/net/0/url_cat_diff.sent	2016-08-08 06:20	30 hours (1 days)	-
2016-08-12T23:55	../RESULT/10/2016-08-08/net/0/url_cat_diff.sent	2016-08-09 06:32	30 hours (1 days)	-
2016-08-13T23:55	../RESULT/10/2016-08-09/net/0/url_cat_diff.sent	2016-08-10 06:27	30 hours (1 days)	-
2016-08-14T23:55	../RESULT/10/2016-08-10/net/0/url_cat_diff.sent	2016-08-11 06:16	30 hours (1 days)	-
2016-08-15T23:55	../RESULT/10/2016-08-11/net/0/url_cat_diff.sent	2016-08-12 15:24	39 hours (1 days)	-
2016-08-16T23:57	../RESULT/10/2016-08-12/net/0/url_cat_diff.sent	2016-08-13 06:59	30 hours (1 days)	-
2016-08-17T23:56	../RESULT/10/2016-08-13/net/0/url_cat_diff.sent	2016-08-14 07:22	31 hours (1 days)	-
2016-08-18T18:56	../RESULT/10/2016-08-14/net/0/url_cat_diff.sent	2016-08-15 06:18	30 hours (1 days)	-
2016-08-19T23:57	../RESULT/10/2016-08-15/net/0/url_cat_diff.sent	2016-08-16 06:21	30 hours (1 days)	-
2016-08-20T23:36	../RESULT/10/2016-08-16/net/0/url_cat_diff.sent	2016-08-17 06:17	30 hours (1 days)	-
2016-08-21T23:55	../RESULT/10/2016-08-17/net/0/url_cat_diff.sent	2016-08-18 06:20	30 hours (1 days)	-
2016-08-22T23:55	../RESULT/10/2016-08-18/net/0/url_cat_diff.sent	2016-08-19 06:44	30 hours (1 days)	-
2016-08-23T23:56	../RESULT/10/2016-08-19/net/0/url_cat_diff.sent	2016-08-20 06:32	30 hours (1 days)	-
2016-08-24T23:55	../RESULT/10/2016-08-20/net/0/url_cat_diff.sent	2016-08-21 07:47	31 hours (1 days)	-
2016-08-25T23:16	../RESULT/10/2016-08-21/net/0/url_cat_diff.sent	2016-08-22 06:11	30 hours (1 days)	-
2016-08-26T23:56	../RESULT/10/2016-08-22/net/0/url_cat_diff.sent	2016-08-23 06:56	30 hours (1 days)	-
2016-08-27T23:56	../RESULT/10/2016-08-23/net/0/url_cat_diff.sent	2016-08-24 06:16	30 hours (1 days)	-
2016-08-28T23:55	../RESULT/10/2016-08-24/net/0/url_cat_diff.sent	2016-08-25 06:27	30 hours (1 days)	-
2016-08-29T23:56	../RESULT/10/2016-08-25/net/0/url_cat_diff.sent	2016-08-26 12:37	36 hours (1 days)	-
2016-08-30T23:36	../RESULT/10/2016-08-26/net/0/url_cat_diff.sent	2016-08-27 08:46	32 hours (1 days)	-
2016-08-31T23:56	../RESULT/10/2016-08-27/net/0/url_cat_diff.sent	2016-08-28 06:29	30 hours (1 days)	-
2016-09-01T23:56	../RESULT/10/2016-08-28/net/0/url_cat_diff.sent	2016-08-29 06:18	30 hours (1 days)	-
2016-09-02T23:55	../RESULT/10/2016-08-29/net/0/url_cat_diff.sent	2016-08-30 06:29	30 hours (1 days)	-
2016-09-03T23:47	../RESULT/10/2016-08-30/net/0/url_cat_diff.sent	2016-08-31 07:46	31 hours (1 days)	-
2016-09-04T23:55	../RESULT/10/2016-08-31/net/0/url_cat_diff.sent	2016-09-01 06:29	30 hours (1 days)	-
2016-09-05T23:56	../RESULT/10/2016-09-01/net/0/url_cat_diff.sent	2016-09-02 06:31	30 hours (1 days)	-
2016-09-06T23:46	../RESULT/10/2016-09-02/net/0/url_cat_diff.sent	2016-09-03 07:06	31 hours (1 days)	-
2016-09-07T23:55	../RESULT/10/2016-09-03/net/0/url_cat_diff.sent	2016-09-04 06:10	30 hours (1 days)	-
2016-09-08T21:05	../RESULT/10/2016-09-04/net/0/url_cat_diff.sent	2016-09-05 06:51	30 hours (1 days)	-
2016-09-09T23:56	../RESULT/10/2016-09-05/net/0/url_cat_diff.sent	2016-09-06 07:47	31 hours (1 days)	-
2016-09-10T23:55	../RESULT/10/2016-09-06/net/0/url_cat_diff.sent	2016-09-07 07:14	31 hours (1 days)	-
2016-09-11T23:35	../RESULT/10/2016-09-07/net/0/url_cat_diff.sent	2016-09-08 08:16	32 hours (1 days)	-
